,uid,forward_level,comment_level,like_level
882200,9bed308a94125922a8ddf47cdcf4f1b5,1.0,1.0,1.0
882210,62d72b958b0d55e4fed384679f440030,1.0,1.0,1.0
882243,3fa277e408b920df952d4a0abdea36fa,2.0,3.0,3.0
882353,ba8f6bacd99ca2b9a9f6e3362c40a1ba,4.0,3.0,1.0
882440,122b910a1126fd2022785dda86ec3992,1.0,1.0,1.0
882461,e357bd68e6228b5f5d7b9905a358ec90,1.0,2.0,1.0
882544,d07cb3f0acd6dc4780503f519e8fa456,1.0,2.0,1.0
882556,605a5686e15b46d5899c0b7ba25c9049,1.0,1.0,1.0
882560,963f2f710c6e7b01a6d10a1721c931f2,1.0,1.0,1.0
882577,4bdc4799629dd729b5f7c747b803698f,1.0,1.0,1.0
882703,00033a6513b86b2705de9ffa9d37ffb6,1.0,1.0,1.0
882761,33bb35e07e34c4fdc8994fddbaf0a5c2,1.0,2.0,2.0
882828,32bd358aa0a11e4e6579cc8189bc6c92,1.0,1.0,1.0
882971,6ce26f6ece8b91ee99329b3f6d283385,1.0,1.0,2.0
882984,f810cd906559d503bae6d4c5074c6c86,1.0,1.0,1.0
882994,bc27efe09825a2ef926a6ee42f9ad6a1,1.0,2.0,1.0
883062,b17297037cd1f697becba14046575741,1.0,1.0,1.0
883072,6918fc8ccc954f7fdb3423484df8b253,1.0,1.0,1.0
883120,354f94764b6f48eb19ec94f2ea5cb071,1.0,1.0,1.0
883149,a1f18693c5012175fb5a18da5570b9cb,1.0,1.0,1.0
883411,dff4806ae9e053234a704af6c99c8198,1.0,1.0,1.0
883419,251d897f6e1347d9fad7bf2b357a0db0,1.0,1.0,1.0
883467,548ff585a85b6c10fc79d32471ceba74,1.0,1.0,1.0
883544,9c174ec042958b853dcf3a11f84a7125,1.0,1.0,1.0
883550,30fdb1fb7b836d05824f8a9df21e4193,1.0,1.0,1.0
883567,545eb39c515e4391d511b4631472ec83,1.0,1.0,1.0
883578,e3bfb7d4b0258188291dedc3c3cb493d,1.0,1.0,1.0
883587,881fe5369e56bff7a7da75aac7aa44e4,1.0,1.0,1.0
883635,ea688b71ea2a629d9de8b892edd0ebbf,1.0,1.0,1.0
883647,cc986f95c7cc3caaaa470d27c0ca067f,1.0,2.0,1.0
883745,bb36553455cf33ed720a82a2b96b74fd,1.0,1.0,1.0
883805,4d44c50756ca0b447963bb26f0b6b625,1.0,1.0,1.0
883943,030923814a4bf8bdc015f3309e45e313,1.0,3.0,1.0
883961,8ff69c44e8485aeccfbbfc5a0dc1b0d7,1.0,2.0,1.0
883993,e12faa0e594d74aa11b7c87a0f1e34ba,1.0,2.0,2.0
884005,63867f9e9e6b4bc5a41f6d4751e21911,1.0,1.0,1.0
884075,e009bef85ea0c48611f6a2d43f038d3b,1.0,1.0,1.0
884096,e637c5fb17aa687ab33bf7e8b9f0cb41,1.0,1.0,1.0
884109,a1b4025cbbdbd5a301e50bd9d03840c7,1.0,2.0,2.0
884136,8422b93a8d11c3611cc8ca23eb15f892,1.0,1.0,1.0
884142,e8e73a3aedc6657133f5cf8be3b91e6d,1.0,1.0,1.0
884146,1ff08af8eb89f65018581b34343bfbc0,1.0,1.0,1.0
884196,5aaa224f9ae9ef315092c9c99957b2de,1.0,1.0,1.0
884209,e6bcc0b39e1333dc010f73aab48fc228,4.0,4.0,3.0
884213,6b925c0ba1b1f2d5d939313f7c5bfd7d,1.0,1.0,1.0
884222,a991b0230b3edf6ba94794c426b69b39,1.0,1.0,1.0
884227,2417d5d8ddf858b85835ba9911de3022,1.0,1.0,1.0
884343,32e2f6a4ce81268f225f550909d9431c,1.0,1.0,1.0
884352,a8588aefa79ba83ac16f1f76608c9723,1.0,1.0,1.0
884360,a7afed06ed02a2b97f0f5f63d712fa6b,1.0,3.0,3.0
884389,7aa236ce32b66172fdc0cdc101779599,1.0,1.0,1.0
884408,41df7cc95179d8f11042570b1f0bef80,1.0,1.0,1.0
884451,af4da62473762365ac0ffbcee08edcb2,1.0,1.0,1.0
884458,5814af975169835d2776ffb696e44364,1.0,1.0,1.0
884499,5d07254572c46f6850cb02d7887571c1,1.0,2.0,2.0
884529,c9c52e248d0cdc329e4a88ca127172de,1.0,1.0,1.0
884533,b23cd56d8bf67a54ae94615cb7c1c257,1.0,1.0,1.0
884560,111897d4357d4329bae213c9c8ced84a,1.0,3.0,2.0
884592,b0001594231f9682a5641a13c8857107,1.0,1.0,1.0
884606,2131493d261e66094a49c43baa40d937,1.0,1.0,1.0
884706,e81585496f0ce6077d701e6e5dc3a534,1.0,1.0,1.0
884716,587de0cf862caada61b027b24de35aa8,1.0,1.0,1.0
884750,6a13161c38f531f69b68eee083a6799a,1.0,1.0,2.0
884762,9488ebf5db23f9df88f20adbd624f05a,1.0,1.0,1.0
884765,d6b5b96add8695877bb40b0cca1698c7,1.0,1.0,1.0
884775,c718310a67eca88a984f5602aa7b2796,1.0,1.0,1.0
884791,a366d39751f506dd62813ccafb2f12aa,1.0,1.0,1.0
884792,ed70d84e0376698be13d7d8b9a9948ce,2.0,1.0,2.0
884867,65db54806be90229cad2d3e77689a5c4,1.0,1.0,1.0
884880,e8be6dee086bb06a9256c0d0cfcc0af1,1.0,1.0,1.0
884892,a6fd8237ed899e5f8a34f0d294a8c98a,1.0,1.0,1.0
884916,d5cff2b35fdab6d3f5631545a78eca29,1.0,1.0,1.0
884926,66ae67a14f38470fc56bdcfbf5b7bff5,1.0,1.0,1.0
885088,dc1e96da1927ece55cc09822cf6fed1d,1.0,1.0,1.0
885094,b73f75941fb2c381ab1445fc108d4ef6,1.0,1.0,1.0
885214,e3a499a41e274cd000658179f5bfce4b,1.0,1.0,1.0
885246,c654999e057e625a4469efbcd0f026d9,1.0,1.0,1.0
885316,8b3037889a9ddf924b07dd4676f05f8f,1.0,2.0,2.0
885342,ed89d0f110ec392d7982a39b70fe2afc,1.0,1.0,1.0
885355,805a4f8157f77709823af6f37ae32417,1.0,1.0,1.0
885372,1bd4b4d279f2c49d46f75b4d07defacd,1.0,1.0,2.0
885459,ae3a7b42be5998ae243bfe985d899adc,1.0,1.0,1.0
885480,344f6c1a15403c13b34637faf0cd7921,1.0,1.0,1.0
885501,60df6517912adad390aadb02a07eabcc,1.0,1.0,1.0
885528,baf3d282040c86fbb39262cecd3a0dc4,1.0,1.0,1.0
885556,defc584b9af95242fbeadb9b3f642643,1.0,1.0,1.0
885569,2df49c7e162bd224d0f45583f0ea6ec7,1.0,1.0,1.0
885627,916944049cd684d6aaf44932cccc77bd,1.0,1.0,1.0
885629,cd9d3adb2a32e97eebdf39c9884d2453,1.0,1.0,1.0
885658,2b1260eb38c962601b48c042db911cc4,1.0,2.0,2.0
885677,e3a3e0b31a635a1901cf183a7d0be7cf,1.0,1.0,1.0
885685,c5a503e6689b1f4816075f48383dcd18,1.0,1.0,1.0
885696,b8edb2f529482595ed1dc63a17e2caf6,1.0,1.0,1.0
885719,4fe501db64011bae09bec65f13a1abf0,1.0,2.0,1.0
885725,caa7a91d10357b7a22d07ff337472b6a,1.0,2.0,1.0
885751,eb17dd141af66b11e40d0032990f3f3b,1.0,1.0,1.0
885756,077f8fa76c72b95ae8643f7ac9fd912e,1.0,1.0,1.0
885768,554d51d240691040c88502a5c0a4dbe2,1.0,1.0,1.0
885770,b8c8e081175499ea324b0df2d47db06a,1.0,1.0,1.0
885781,0797808c9eff62f2b6d43240e5436890,1.0,1.0,1.0
885789,ddc45ff6d56cf4a8415f657c6db2cab9,1.0,1.0,1.0
885801,da8d6af77636ea12d5ecc5a1aa8673e6,1.0,1.0,1.0
885826,aa076cde1cc2062fd12586838deb8f05,1.0,1.0,1.0
885867,45956e9c00bd55ae52e41e8e43cbb280,1.0,1.0,1.0
885879,a76f0578677f95c4089c1b61e1f2cbe9,1.0,1.0,1.0
885885,ab902c5e8eec885ad3215b9c86f6cf0c,1.0,1.0,1.0
885893,f964ba83935a2a2be602c678c14fbc1f,1.0,1.0,1.0
885973,052c6b594d7940f9f12e04d0962ee188,1.0,1.0,1.0
885980,e33819c110c67cee8bb105dde5bf5d51,1.0,1.0,1.0
886031,df9c739b546df132bb5056a6aea185dd,1.0,1.0,1.0
886109,dea4287dfde31eb1e54b8908bf42ccb9,1.0,1.0,1.0
886119,26963bbf27fd04e60a97eadde8c47b9e,1.0,1.0,1.0
886187,098c68aaa0c36d00882c9ebfd35638d9,1.0,1.0,1.0
886249,b56c3872f1e66864aef1b09c016ad92a,1.0,1.0,1.0
886259,d826ca98089b87121b6b4cf2ba944e5f,1.0,1.0,1.0
886370,980b529c9761cf1c9e49244559a9703e,1.0,1.0,1.0
886375,bb9e5a5163a8aaf9f05a1f4584c5b19f,1.0,1.0,1.0
886393,7026f09bdbfe56bee8632e23b9d56144,1.0,2.0,2.0
886488,63e5d78aba1d58697160914aed96bf37,1.0,2.0,1.0
886493,ba934ddafc45dbea15e73d3e223bb073,1.0,1.0,1.0
886519,9bfa8b01b3cc55bc128f32329a9c1194,1.0,1.0,1.0
886602,2f2478e1576bce418c3c6e894fcab43a,1.0,2.0,2.0
886680,ba37dfba59b8e96788f02a2ac73b83e2,1.0,1.0,1.0
886700,7d8bce6a96cf68c99cc555e92012155c,1.0,1.0,1.0
886714,b55d5b4cec36892a44cd52a3006d4e56,1.0,1.0,1.0
886731,534a0d73a90571886c9d20f782bb3d7f,1.0,2.0,2.0
886766,8b92a33dfcc9cb3369bd40dd314355f2,1.0,2.0,2.0
886880,a75143634c80d16de713472ef1b631ef,1.0,1.0,1.0
886914,07b7fd848bdf4bdec3b925f8d6c74870,1.0,1.0,1.0
886918,48105bf9bc180d294176ffc2e33855b4,1.0,2.0,1.0
886929,ecdb9f909e69079e56695e878d8e9423,1.0,2.0,1.0
886989,f8820e6ee18527b8a1e2948cbd000833,1.0,1.0,1.0
887015,b024bd377679dfc6c617a25f2fcf086b,1.0,1.0,1.0
887089,98ff2736f1919ee6b1492d6edbe397fc,2.0,1.0,3.0
887124,901b0de2347fe1503365d067fcfe8520,1.0,1.0,1.0
887127,e9e6bf7033296d217b47d9492b46e83c,1.0,1.0,1.0
887192,d6bdc34b8f1b08973a1beb44b2f6eda3,1.0,2.0,1.0
887304,3f12b4b433d66abbaf35e2d48c554112,1.0,1.0,1.0
887343,8b7b679dbe37961d8259dd0ed0519c88,1.0,1.0,1.0
887364,dafce44904832d47219df94e83983ddc,1.0,1.0,1.0
887381,4d0e38c04783439b81c454a6d1388ff9,1.0,1.0,1.0
887386,c8404fe0fc409ec4cb68997851b05e59,1.0,1.0,1.0
887405,ef856c5b442243061f080fa4d3e5ab65,2.0,2.0,2.0
887443,23fa16cf8fb69acde79b2f6686dae0bc,1.0,1.0,1.0
887496,e3c6394c51c38be1b836a444158570c2,1.0,1.0,1.0
887510,42fe85b280bf64025f893674b8c6b756,1.0,1.0,1.0
887586,e4b0272cb29ec058642a3dfbdb85a7b7,1.0,1.0,1.0
887622,8cb1cd6c81438c7f73ec3313752c6408,1.0,1.0,1.0
887702,d4b3a50b86c05bc7943e555d0085f7c1,1.0,1.0,1.0
887745,2b13fec604219f481c7f6a6efeaa37b6,1.0,1.0,1.0
887751,b5d100e8bc024b3e2bbaae542657701b,1.0,1.0,1.0
887804,01f7a3474e4b76851fcab0c10cad5d9e,1.0,1.0,1.0
887876,1be38a93bfb0c525ecc43e36f1055f57,1.0,3.0,1.0
887950,3fa12a6a313b8c59eb1377657c10f786,1.0,1.0,1.0
887960,680859b0272971bfef25322a15af7dd0,1.0,2.0,1.0
887963,38095503c052d849f69e022fc16c7277,1.0,1.0,1.0
887967,6f2d7e3fccb5b8464a1df71b169dc2a6,1.0,1.0,1.0
887989,fe6874a94eccb1321aac7df9233db24d,1.0,2.0,1.0
888012,ae887c45e676ab82b8308c92e70a5786,1.0,2.0,1.0
888015,da4bd9af23c53a5794110de24b3c1245,1.0,2.0,1.0
888026,38d7b6a210c4e7c76c3ba398b74ae6af,1.0,1.0,1.0
888061,e3796685f1019328fe82a88f4e95191b,1.0,1.0,1.0
888064,7a8a1ae7a2c83b22d45490d95a9afb70,1.0,1.0,1.0
888114,48376bb0a328b75413005adc1f6ebe9c,1.0,1.0,1.0
888169,7c9384b10654862e0ac8b783759be677,1.0,1.0,1.0
888442,a1c06b5687e092774318bc2fc0643f2f,1.0,3.0,3.0
888504,bb525df84a59ae608d29924d90dc1af2,1.0,1.0,1.0
888512,286ef16706fc4c9beccfa08a737797fc,1.0,1.0,1.0
888592,1ac609b3e11595f1ff72f395f29ad09f,1.0,1.0,1.0
888595,521c134169fde9e5cddc4c19fc2773d1,1.0,2.0,1.0
888597,be4bb6460816182375c75128776e03a3,1.0,1.0,1.0
888640,19270a9fa805c1a100b4cf7d932eb052,1.0,1.0,1.0
888668,c365d015f116690ae399b5f04f5ca412,1.0,1.0,1.0
888690,d18b99d95beaffa0c3a3f4bc4d6f4da9,3.0,4.0,4.0
888739,9618e12fe5e048eda5a0a68c7fe78e82,1.0,1.0,1.0
888786,69ae1f70e5e4e8a805556af80c0ff209,1.0,1.0,1.0
888797,355f9c3593e571de91a3db86076a9783,1.0,1.0,1.0
888853,c0924b1722a65485d74463bb6e21d67d,1.0,1.0,1.0
888910,ee5b73002f8ccdddb58279b20c8bfd26,1.0,1.0,1.0
888927,a2845a2daef830ddaca2fcf24c8b0421,1.0,1.0,1.0
888949,9e008a80431697fef04e9c9a88eb26cc,1.0,3.0,2.0
889087,cc97027f2aa44489dc9439488d2e76f8,1.0,1.0,1.0
889097,67eac2964dec2909b43921e1b13c0722,1.0,1.0,1.0
889098,f0487291323e070016194fc7a6c99118,1.0,2.0,2.0
889126,c1435b170601854c40bdadf28131d71d,2.0,2.0,1.0
889142,1dff23bb4696d3d44a80b5d83b9362d7,1.0,1.0,1.0
889156,d41f30b5b9a94b96928b0554c6caabe5,1.0,1.0,1.0
889198,56d20d05a1caab6e45dd453f1d52ab26,1.0,2.0,2.0
889303,698c710135e2746a80ad21d32337ef01,1.0,1.0,1.0
889318,39754ef4810fb407210866bb77ba6c48,1.0,2.0,2.0
889355,62fb789b69d752181d43024e4d3d988d,1.0,1.0,1.0
889367,8dbb3fce983bdf3c939b0c4ff7c6d31a,2.0,2.0,2.0
889394,a039850e9937450e08d6f0d733ab6d8e,1.0,1.0,1.0
889443,0e25e3abde86449b053f0916cc75fa75,1.0,2.0,1.0
889553,8bff0471fc5401990f6ff1559e8b33fc,1.0,1.0,1.0
889591,14e3c835ed5f3870fa572d541c332909,1.0,1.0,1.0
889597,e983c8c8df92a3e0bf0c153a91053100,1.0,1.0,1.0
889635,0258ec4b3071a44a6e5b157848a26ce5,1.0,1.0,1.0
889646,fb88d955142a2452d289dc130ea0ff6f,1.0,1.0,1.0
889654,33d3b3da8742bbd657d7325cd0b9b811,1.0,2.0,1.0
889672,9b5c0116b28bc3eaa196489c4969d8cb,2.0,1.0,1.0
889703,fd052879ffc16dd579aa71c9bfea1dcd,1.0,1.0,1.0
889783,4f0cdfb02cd5f01930a727575212f29b,1.0,2.0,1.0
889859,3572b0f2ed660653072aa6fa1800c791,1.0,1.0,1.0
889887,2aad68ef20674fd1f15425d806e1d37c,1.0,1.0,2.0
889890,d6eb2c69594e4c867a16c62aa0b25d3e,1.0,1.0,1.0
889895,7060a131390685fded8858bf0c6badc5,1.0,1.0,1.0
889966,912090e8da9de72eb07f64ae8dd366eb,1.0,2.0,1.0
890060,94f456b329fce2d80379323c0da2a57d,1.0,1.0,1.0
890080,b3f72fd806984bbe3e993e20b120e11a,3.0,3.0,1.0
890190,839e2920360b29e14e5f468fc68aae7f,1.0,1.0,1.0
890252,5feb8003c33a8657aaf3b9d7d7ce6f65,2.0,2.0,3.0
890281,f5119762f7d67cb294ae2d65b28d45fa,1.0,1.0,1.0
890302,c74eea0e80ec916a77553c596e8d9556,1.0,1.0,1.0
890322,d5eaac2a877f336ee6a189b8e5f5b0c8,1.0,1.0,1.0
890332,4463442c8e2de36748279d66a04bdbca,1.0,1.0,1.0
890358,bb8f09be524a1a3710b78dc665dfb4b9,1.0,1.0,1.0
890428,6e5d4dd88b4d8e1b643325f0ecaf813f,1.0,1.0,1.0
890442,e8f8ed6f5074cf912cfbc7cbbf91f8f6,1.0,1.0,1.0
890467,f79ecac6ddc6dba7762a6d6b08c3e94d,1.0,1.0,1.0
890589,f7c8c74e631ec549f129529ff7b6738b,1.0,1.0,1.0
890640,7b8ddcefcabc7a3272b992f82e5e3680,1.0,1.0,1.0
890791,0b6634540a59c521c0ae7a612b607f85,1.0,1.0,1.0
890815,849b9bb0abe26819aa188f367c03264e,1.0,2.0,1.0
890858,ee22e62efa2c31495b8ab4c33c72719a,1.0,1.0,1.0
890871,f8404d4a001ae321ee81a04979324100,1.0,2.0,2.0
890876,dfc7f84d467278eff4eb671559faf78b,1.0,1.0,1.0
890890,c39dc0ef332d8b9d88c3e86ad1ab2313,1.0,1.0,1.0
890996,dffec135c7c5fcf7784047e8607c6593,1.0,1.0,2.0
891008,f081613ea31581616851abd020f98f60,1.0,1.0,1.0
891038,7363cfb880648a073d78ede9d5ac7f82,1.0,1.0,1.0
891048,7192d456688700ed7fd5100d64e6f4a1,2.0,2.0,1.0
891081,8b19ff426c36b1d16372310b9d22b432,1.0,1.0,1.0
891105,cd3042cc228c26d7ba1f75dd29ed1108,1.0,1.0,1.0
891180,6c15d599f4492c4745b130e0284ab31d,1.0,1.0,1.0
891213,0edafe58be7a86c2b350a5da3e0c5c0a,1.0,1.0,1.0
891228,3d0543a31b397da4cece166f41a93138,1.0,1.0,1.0
891273,285078672156730c3cef0a176e94d287,1.0,1.0,1.0
891361,79c965cef1c29ce408ea2affb021e795,1.0,1.0,1.0
891379,bf10d990d3512cc49a487ef14c066b59,1.0,2.0,1.0
891381,029dba6bfafb605ed36511d4aa83a57b,1.0,1.0,1.0
891386,6956a5089b2dc9ae4954e00aa81f65bb,1.0,1.0,1.0
891405,ba9fff2e4b8914e66d4609ffa3111a96,1.0,1.0,1.0
891423,4251d511fa0bf88acad5d15357c21359,1.0,2.0,1.0
891443,040b7df9e7f888a1076b07f2c44561fc,1.0,1.0,2.0
891461,8c8fc547ed4461d460fc6745775a3b35,1.0,1.0,1.0
891528,1055e68f9a12fb371325c9c36c002065,1.0,1.0,1.0
891557,a0703ddfa325377dee2ec51806ac2e88,1.0,2.0,1.0
891665,9bdce85ab604e3eeecd593fab955acce,1.0,1.0,1.0
891712,5c00a81bf8c7783b1154891747a34a7d,1.0,1.0,1.0
891794,347f51d0d092f2550f63dd8d1d172619,1.0,1.0,1.0
891947,47cde5c88caef59af863a11895125115,1.0,3.0,2.0
891969,8f80095545012472857208e87c09cb62,1.0,1.0,1.0
891976,26f0654d82aa20a801852cc3a1cc8b38,1.0,1.0,1.0
892036,cad8400fd41ed1295f8774c573f5c081,1.0,1.0,1.0
892093,1c510ba56feda1d62c49609d93ca4676,1.0,1.0,1.0
892132,eeca44f3ff7011a02ed79d788e5a195e,1.0,1.0,1.0
892141,86021bedfafcb700d8a47a00a71b2cc6,1.0,1.0,1.0
892155,83854e004dde81d50e1a138f58921a28,1.0,1.0,1.0
892279,5840a7e91e4b8a11f8c8d968eb20e52e,1.0,1.0,1.0
892289,cf813a41a3a930b9526be99867f87216,1.0,2.0,1.0
892358,720da45ec0901719edc5ae9f889e4c04,1.0,2.0,1.0
892366,14f08664a2414f664827780b20ce7762,1.0,1.0,1.0
892379,1bf657f3fbb1ebe9ad344b50d437188a,1.0,3.0,1.0
892480,77ea5336432b3b386b735fa8d9f61f69,1.0,1.0,1.0
892498,007cd0f8b87675235f41f6fcc7b9313f,1.0,1.0,1.0
892513,3783d05e41bb3362dfa1fe3e17fa791e,1.0,3.0,2.0
892755,83619b22b8b5dfc84add5c7e46cd98b2,1.0,1.0,1.0
892768,987dd018c18689781279799a33926869,1.0,1.0,1.0
892772,17c6d0bc39d57a0757b57a165a24b0b1,1.0,1.0,1.0
892804,393099b85ed239d3f1cb7af6d337e594,1.0,1.0,1.0
892808,e6435682c289540b745bc7e66a5fbdbf,1.0,1.0,1.0
892826,b079a0d29385b8a93d8cb799381f3fce,1.0,1.0,1.0
892836,2b7b3fabdaa5ed7fef127c0c3d3ca446,1.0,1.0,1.0
892879,afef1fa71e1d47c4b1a1ddb6d7933797,1.0,1.0,1.0
892880,21abfe15e13d1bcdc16709eddabcfdf5,1.0,1.0,1.0
892884,e6f25cead31384075531a8aeb3a6e49a,1.0,2.0,1.0
892974,30a04a1b6fd998a3caf1af3775caa0ec,1.0,1.0,1.0
893000,e229835f1bce3644a7c426bb2a55da99,1.0,1.0,1.0
893027,db38231d724f09f32130ac298bc6f5f2,1.0,1.0,1.0
893044,0be84428df816ffaa5042f8c9ac7d88c,1.0,1.0,1.0
893081,d1c13d37d146dff4a11a1fd5b4528071,1.0,1.0,1.0
893137,b7af6cfab95d3cb8265a140ed118f8e1,1.0,1.0,1.0
893150,e5b9bce83e1f05ffe9dacb363576cccd,1.0,1.0,1.0
893175,556f1ea6970e7e8bef155b3f72f54405,1.0,1.0,1.0
893200,ff8f25c1e80755f858373c22796a7c20,1.0,1.0,1.0
893220,b5b7108aecdf7755fd1f06e658ef069e,1.0,1.0,1.0
893248,34f47577fc94a712d303f8c3909f834c,1.0,1.0,1.0
893301,bc708c1ec297173b8a89cde683764485,1.0,1.0,1.0
893349,0a58aeaff8a28e3efdfc0ff1b31b2b6c,1.0,1.0,1.0
893407,2626a89fd04a97d7582be4f7752cb1f0,1.0,1.0,1.0
893425,2aae86d67e6127958e1dff1c6f29ddd3,1.0,1.0,1.0
893427,482111d243952a3531764c473d0c2d73,1.0,1.0,1.0
893477,f8b1bdea4bce5b70548ee24e6989b709,1.0,1.0,1.0
893511,5fdbebd81a32b63f5a9bd20e40302cc7,1.0,3.0,1.0
893619,373e3cc8cb06656ce7ebcfcce9eae784,1.0,1.0,1.0
893657,2afae8694015ad3a099a5f5df7ec5df4,1.0,2.0,2.0
893671,2b28e058847bcbbe332e454e57c7e086,1.0,1.0,1.0
893705,e7103ca081a54968a9739b1b1e265188,2.0,2.0,2.0
893729,498ba6dce2eb77b9bb0fcd18f5277a0a,1.0,1.0,1.0
893740,682c92ceeebf3c672c908308aba32df4,1.0,3.0,3.0
893992,347480360720c184a641833eaa2f5618,1.0,1.0,1.0
894014,0c6a3894990d54eec73dc576d28016cb,1.0,1.0,1.0
894032,285ba4d81a92234b817d7c834a00e1e1,1.0,1.0,1.0
894122,24566d387ad7bde427182bb0ebe1d7b7,1.0,1.0,1.0
894157,ddb05a7e82dc14b1c18fca8ba39b1c57,1.0,1.0,2.0
894187,a9aaaeb3465938582433f73bce463287,1.0,1.0,1.0
894280,e610ddba0f1cb125a06d40c0c3de0491,1.0,1.0,1.0
894284,6298440591b90cf1d11d6f0b6048c000,1.0,1.0,1.0
894304,b864ecdc49e47dfd3713ce6ce0bd8bcd,5.0,4.0,5.0
894490,a1c65fd9223d59cf90afad856d3a08c3,1.0,1.0,2.0
894515,ee47915e5907403757146d18a10b2698,1.0,1.0,1.0
894556,d5de240fc5b12576946cf44ff7c4c3ac,1.0,1.0,1.0
894577,a59f03097051edfca5fdee46ded9b4e0,1.0,1.0,1.0
894649,9dd46b08d4d7bded22b2020c18691920,1.0,1.0,1.0
894702,87b7020a4837f59622aa09816f2a3010,1.0,2.0,2.0
894740,c85a0714772df2bf1349ccdb6edb771a,1.0,1.0,1.0
894762,19749b3542442020b2f494cecd465141,1.0,1.0,1.0
894957,0566065c59b27231131b7e67e6af2032,1.0,1.0,1.0
894972,318469b0504161dadb7062f686677c14,1.0,1.0,1.0
894982,89a70e14c542d75c5a1f06a6adf4cde1,1.0,1.0,1.0
894999,fa8153a97572267c8c820300ab860934,2.0,1.0,2.0
895014,daf75632b300ecd8d3c8e1eda5ec0907,1.0,2.0,2.0
895022,d1131237897395c233d54664e068fcea,2.0,2.0,2.0
895109,bd79ea4e4ff49c5b97604eb906ed1a8a,1.0,2.0,2.0
895138,0b7381867766813355680651e511b2ae,1.0,1.0,1.0
895170,815208e9e85cf7e762d7dca2ac0b30b9,4.0,4.0,4.0
895178,e4ee157d3932236c7650f0c4c9ea164b,1.0,2.0,2.0
895236,e96556144f0098eab2904eeb5dbaef27,3.0,3.0,4.0
895245,b8ca551eb0d7f22ec8463b9329c7bb9f,1.0,1.0,1.0
895254,6b511b9fc5f33e0607369179a4ede447,1.0,1.0,1.0
895263,28c37917ae73c5c71d3cbee263bd6053,1.0,2.0,3.0
895354,a974a308f680fa3ab08f10865b3a82c3,1.0,1.0,1.0
895357,6f9af874e7fc492df4c70d024116f5ff,1.0,1.0,1.0
895364,3c3c9eaaa9e306075946dc989ebcc51d,1.0,1.0,1.0
895408,16b8700307ac864ba04d7c67337f7c52,1.0,1.0,1.0
895438,3c3290996900fced8a79772c8777eb57,1.0,2.0,1.0
895458,bf9b174aa4c6c2e6164af62a5b3ba0b8,1.0,1.0,1.0
895460,60562a18827087594906c3cbbac1deee,1.0,2.0,1.0
895470,fa8442eb1c4028bb03dddf3434aaa220,1.0,1.0,1.0
895476,62fe4e4c6fe9fc8cf133d6de3799a72c,1.0,1.0,1.0
895481,46ab3ba2e900f4d47fa244177a3c09d6,1.0,1.0,1.0
895504,0d27a5a9cf170b087ee13d47fe36b1ce,1.0,1.0,2.0
895514,ecc6facac2996de2d2a268714e854b3b,1.0,1.0,1.0
895585,98ced281f948850becbf4610ada12b19,1.0,2.0,1.0
895595,f6eed8c3e7e70012e325ec8ee756cdce,1.0,1.0,1.0
895808,29b7709c37f34639844f5681951c2628,1.0,1.0,1.0
895867,0bbe6938225253670b4d7c426b794473,1.0,1.0,1.0
895950,e12432f81d80526c15a302009e9cb051,2.0,2.0,2.0
896000,c46ef7b8661acfd50c14ffdd49c47267,1.0,1.0,1.0
896006,80b80d195ed90e3e082e1a291d6baf95,1.0,1.0,1.0
896059,787b268c363483785467b0dd1799ee8a,1.0,1.0,1.0
896125,ab7a09cf1f0b9a42fdd7b23ae85efc86,1.0,1.0,1.0
896151,eb92ecf2b2965662e752e16531cd48da,1.0,1.0,1.0
896210,e8e43bd01e41670fe02d13198222a64e,1.0,1.0,2.0
896233,dc3a2858aa96c0f6636afb8e375eedd0,1.0,1.0,1.0
896267,02e5467184d1880c19216244650720df,1.0,1.0,1.0
896306,22f4f2fce6d1fecf74bb8931d8d510a0,1.0,1.0,1.0
896346,15b99978edca1630c25ce39327bde8bf,1.0,1.0,1.0
896421,2d492e7c46d3f34d0f754f1f79797858,1.0,1.0,2.0
896485,6658f89b057fd1cbeb7e78f61a077ea8,1.0,1.0,1.0
896558,64e452bbf69c80a5cdf8749bda0418bf,1.0,1.0,1.0
896572,7381f4566b0b5d0e0fd3d454aec7b9de,1.0,1.0,1.0
896584,76c862ab66919a3b4bc81de67324d29a,1.0,1.0,1.0
896585,cfaa04b18440428b1c2875235de4ec8e,1.0,2.0,1.0
896620,adfc2d96569460dd04e55a785a6dd69f,1.0,1.0,1.0
896658,657f1aba18081ecf7228427cc4c29c5c,1.0,1.0,1.0
896671,561038bb2e4a59560448cf51d3736a28,1.0,3.0,2.0
896679,3956aae70d118273355c5fe80d66d55c,1.0,1.0,1.0
896690,88635e035642c0f132eb9ea63461279e,1.0,1.0,1.0
896702,509ab474fabdf3a3674a4016d9374309,1.0,1.0,1.0
896735,2dc4383f8891db2904473e4839561195,1.0,3.0,2.0
896753,db54ece59900737a73527a0b45e763dc,1.0,2.0,2.0
896779,3335fc41b0d14e7f09becc042998a539,1.0,1.0,1.0
896804,058edf5cd0f5021095a9925d96a89f4b,1.0,1.0,1.0
896809,874af4f8f607733d275b2434a4ebbcab,1.0,1.0,1.0
896830,d37af1d24f04e694d963a0378a7e58f8,1.0,1.0,1.0
